path,rh_bankssts_gauscurv,rh_caudalanteriorcingulate_gauscurv,rh_caudalmiddlefrontal_gauscurv,rh_cuneus_gauscurv,rh_entorhinal_gauscurv,rh_fusiform_gauscurv,rh_inferiorparietal_gauscurv,rh_inferiortemporal_gauscurv,rh_isthmuscingulate_gauscurv,rh_lateraloccipital_gauscurv,rh_lateralorbitofrontal_gauscurv,rh_lingual_gauscurv,rh_medialorbitofrontal_gauscurv,rh_middletemporal_gauscurv,rh_parahippocampal_gauscurv,rh_paracentral_gauscurv,rh_parsopercularis_gauscurv,rh_parsorbitalis_gauscurv,rh_parstriangularis_gauscurv,rh_pericalcarine_gauscurv,rh_postcentral_gauscurv,rh_posteriorcingulate_gauscurv,rh_precentral_gauscurv,rh_precuneus_gauscurv,rh_rostralanteriorcingulate_gauscurv,rh_rostralmiddlefrontal_gauscurv,rh_superiorfrontal_gauscurv,rh_superiorparietal_gauscurv,rh_superiortemporal_gauscurv,rh_supramarginal_gauscurv,rh_frontalpole_gauscurv,rh_temporalpole_gauscurv,rh_transversetemporal_gauscurv,rh_insula_gauscurv,BrainSegVolNotVent,eTIV
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028628-session_1-anat,0.019,0.029,0.033,0.031,0.032,0.033,0.024,0.026,0.029,0.032,0.045,0.04,0.038,0.023,0.023,0.031,0.024,0.032,0.034,0.036,0.026,0.032,0.037,0.026,0.032,0.039,0.035,0.023,0.025,0.023,0.049,0.056,0.024,0.037,1186851,1677498.233
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028629-session_1-anat,0.025,0.041,0.032,0.035,0.055,0.039,0.041,0.04,0.036,0.035,0.05,0.035,0.048,0.035,0.027,0.043,0.036,0.038,0.031,0.031,0.029,0.036,0.034,0.037,0.062,0.038,0.046,0.033,0.023,0.039,0.069,0.045,0.032,0.037,936856,1476209.24
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028630-session_1-anat,0.022,0.015,0.021,0.028,0.023,0.026,0.022,0.028,0.028,0.031,0.034,0.038,0.033,0.024,0.02,0.02,0.02,0.029,0.021,0.03,0.021,0.032,0.02,0.024,0.028,0.026,0.022,0.021,0.019,0.024,0.045,0.031,0.03,0.027,1229311,1335279.879
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028631-session_1-anat,0.022,0.018,0.02,0.031,0.019,0.025,0.023,0.026,0.026,0.03,0.033,0.026,0.027,0.023,0.016,0.019,0.021,0.025,0.02,0.033,0.019,0.026,0.018,0.022,0.023,0.026,0.023,0.022,0.017,0.02,0.049,0.037,0.021,0.023,1115328,1497340.749
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028632-session_1-anat,0.021,0.03,0.028,0.033,0.027,0.029,0.025,0.025,0.035,0.032,0.035,0.035,0.035,0.024,0.018,0.028,0.021,0.025,0.025,0.038,0.023,0.03,0.027,0.029,0.025,0.035,0.031,0.027,0.02,0.025,0.041,0.029,0.031,0.027,989799,1294363.439
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028633-session_1-anat,0.016,0.023,0.023,0.028,0.024,0.027,0.022,0.027,0.029,0.027,0.033,0.031,0.033,0.023,0.022,0.022,0.019,0.026,0.024,0.032,0.02,0.03,0.027,0.024,0.03,0.026,0.025,0.022,0.02,0.025,0.045,0.044,0.037,0.034,1250550,1758162.924
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028634-session_1-anat,0.019,0.02,0.026,0.033,0.034,0.024,0.024,0.027,0.034,0.031,0.042,0.033,0.043,0.024,0.015,0.024,0.024,0.033,0.027,0.037,0.021,0.025,0.022,0.025,0.036,0.028,0.025,0.024,0.019,0.025,0.044,0.042,0.028,0.024,1071888,1432222.973
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028635-session_1-anat,0.015,0.022,0.019,0.035,0.028,0.026,0.021,0.03,0.032,0.031,0.038,0.035,0.033,0.023,0.014,0.027,0.021,0.027,0.027,0.033,0.021,0.031,0.025,0.024,0.025,0.027,0.025,0.023,0.019,0.024,0.04,0.04,0.032,0.019,1036990,1427270.378
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028636-session_1-anat,0.018,0.024,0.023,0.03,0.023,0.026,0.025,0.029,0.026,0.032,0.039,0.032,0.036,0.025,0.027,0.035,0.021,0.026,0.021,0.033,0.021,0.032,0.025,0.025,0.023,0.03,0.027,0.027,0.02,0.025,0.041,0.028,0.023,0.028,940123,1337091.721
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028637-session_1-anat,0.02,0.024,0.021,0.028,0.026,0.025,0.022,0.02,0.031,0.029,0.034,0.034,0.041,0.022,0.019,0.025,0.02,0.029,0.019,0.034,0.019,0.031,0.02,0.023,0.04,0.026,0.026,0.022,0.018,0.021,0.039,0.036,0.025,0.029,972277,1125526.2
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028638-session_1-anat,0.022,0.023,0.025,0.029,0.032,0.031,0.027,0.033,0.033,0.033,0.033,0.032,0.038,0.022,0.02,0.029,0.02,0.031,0.025,0.036,0.026,0.03,0.027,0.027,0.029,0.028,0.032,0.025,0.018,0.026,0.057,0.041,0.024,0.026,997994,1451183.09
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028639-session_1-anat,0.02,0.031,0.03,0.035,0.048,0.031,0.026,0.037,0.029,0.034,0.049,0.035,0.043,0.03,0.027,0.032,0.026,0.036,0.04,0.039,0.025,0.031,0.032,0.028,0.034,0.035,0.036,0.024,0.03,0.025,0.076,0.043,0.027,0.038,1121162,1590534.516
/neuro/labs/grantlab/research/MRI_Predict_Age/DLBS/3NIFTI_FreeSurfer/0028640-session_1-anat,0.017,0.02,0.02,0.033,0.018,0.025,0.024,0.028,0.031,0.03,0.042,0.033,0.04,0.022,0.018,0.02,0.024,0.033,0.022,0.033,0.02,0.027,0.023,0.025,0.024,0.032,0.03,0.024,0.019,0.019,0.074,0.035,0.027,0.033,1144459,1330364.234
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI002-Guys-0828-T1,0.018,0.018,0.019,0.029,0.023,0.023,0.024,0.028,0.028,0.028,0.028,0.029,0.033,0.022,0.016,0.02,0.021,0.021,0.022,0.028,0.018,0.024,0.024,0.024,0.027,0.03,0.023,0.02,0.015,0.024,0.035,0.025,0.025,0.028,1145550,1545241.778
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI012-HH-1211-T1,0.017,0.015,0.019,0.028,0.049,0.024,0.024,0.026,0.027,0.03,0.029,0.028,0.027,0.023,0.011,0.021,0.018,0.023,0.02,0.033,0.023,0.028,0.021,0.022,0.021,0.028,0.021,0.019,0.017,0.023,0.038,0.027,0.017,0.03,1308682,1769537.812
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI013-HH-1212-T1,0.025,0.02,0.025,0.025,0.04,0.025,0.026,0.03,0.037,0.028,0.035,0.035,0.034,0.03,0.016,0.018,0.025,0.037,0.026,0.029,0.025,0.024,0.031,0.029,0.023,0.031,0.024,0.023,0.021,0.024,0.043,0.047,0.017,0.033,1218508,1625538.803
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI014-HH-1236-T1,0.021,0.023,0.025,0.03,0.025,0.026,0.024,0.028,0.038,0.028,0.036,0.035,0.04,0.028,0.015,0.02,0.024,0.035,0.025,0.023,0.023,0.033,0.023,0.026,0.032,0.031,0.024,0.023,0.02,0.026,0.065,0.033,0.027,0.037,1067721,1313553.354
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI015-HH-1258-T1,0.022,0.023,0.026,0.033,0.043,0.03,0.023,0.035,0.028,0.029,0.033,0.029,0.032,0.026,0.012,0.02,0.02,0.033,0.025,0.033,0.018,0.023,0.026,0.023,0.031,0.029,0.024,0.026,0.021,0.024,0.054,0.034,0.032,0.027,1192284,1709817.195
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI016-Guys-0697-T1,0.024,0.024,0.027,0.031,0.028,0.026,0.027,0.028,0.023,0.033,0.031,0.034,0.031,0.028,0.018,0.028,0.025,0.031,0.024,0.031,0.042,0.03,0.038,0.032,0.026,0.03,0.027,0.033,0.024,0.028,0.055,0.021,0.022,0.025,1136709,1566392.229
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI017-Guys-0698-T1,0.021,0.022,0.026,0.029,0.025,0.025,0.022,0.027,0.026,0.028,0.036,0.035,0.03,0.025,0.013,0.028,0.026,0.026,0.026,0.03,0.022,0.027,0.022,0.025,0.028,0.032,0.026,0.023,0.023,0.024,0.049,0.038,0.024,0.03,1235791,1693303.666
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI019-Guys-0702-T1,0.013,0.018,0.024,0.03,0.024,0.027,0.022,0.025,0.028,0.028,0.03,0.03,0.025,0.022,0.027,0.02,0.024,0.033,0.023,0.034,0.02,0.028,0.021,0.024,0.028,0.029,0.03,0.023,0.019,0.022,0.043,0.031,0.026,0.028,1211498,1587788.389
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI020-Guys-0700-T1,0.022,0.021,0.022,0.032,0.029,0.022,0.024,0.029,0.031,0.032,0.028,0.028,0.025,0.025,0.015,0.024,0.021,0.029,0.021,0.031,0.02,0.029,0.022,0.025,0.026,0.027,0.025,0.024,0.02,0.024,0.042,0.033,0.04,0.029,1242847,1703684.23
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI021-Guys-0703-T1,0.015,0.021,0.022,0.031,0.021,0.023,0.023,0.024,0.024,0.029,0.028,0.027,0.026,0.022,0.014,0.02,0.022,0.032,0.023,0.024,0.022,0.031,0.02,0.023,0.024,0.026,0.024,0.023,0.02,0.023,0.032,0.038,0.02,0.027,1254334,1709155.363
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI022-Guys-0701-T1,0.018,0.017,0.02,0.029,0.029,0.027,0.023,0.023,0.027,0.027,0.03,0.03,0.031,0.025,0.016,0.021,0.023,0.025,0.021,0.03,0.019,0.027,0.022,0.024,0.028,0.025,0.024,0.02,0.02,0.024,0.036,0.035,0.026,0.026,1298634,1868874.195
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI023-Guys-0699-T1,0.018,0.019,0.024,0.029,0.029,0.022,0.021,0.026,0.031,0.028,0.031,0.033,0.027,0.022,0.018,0.028,0.023,0.022,0.023,0.032,0.022,0.032,0.026,0.027,0.023,0.029,0.027,0.024,0.015,0.025,0.032,0.032,0.025,0.028,1130599,1516056.934
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI024-Guys-0705-T1,0.017,0.022,0.021,0.032,0.028,0.03,0.024,0.023,0.028,0.027,0.03,0.033,0.03,0.024,0.017,0.021,0.021,0.03,0.026,0.025,0.019,0.029,0.025,0.025,0.026,0.029,0.026,0.024,0.02,0.024,0.033,0.026,0.029,0.026,1092449,1521158.267
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI025-Guys-0852-T1,0.013,0.021,0.025,0.028,0.029,0.023,0.023,0.026,0.026,0.028,0.028,0.028,0.03,0.019,0.015,0.02,0.021,0.037,0.023,0.029,0.02,0.031,0.022,0.022,0.027,0.03,0.026,0.022,0.017,0.023,0.072,0.029,0.021,0.025,1125144,1601955.372
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI026-Guys-0696-T1,0.012,0.026,0.025,0.029,0.029,0.025,0.023,0.023,0.024,0.026,0.03,0.03,0.032,0.022,0.02,0.021,0.023,0.025,0.022,0.033,0.021,0.029,0.023,0.02,0.03,0.028,0.025,0.02,0.014,0.023,0.031,0.038,0.022,0.026,998971,1414688.158
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI027-Guys-0710-T1,0.015,0.018,0.018,0.028,0.02,0.023,0.021,0.022,0.024,0.027,0.03,0.029,0.026,0.02,0.018,0.025,0.021,0.021,0.023,0.026,0.019,0.025,0.02,0.021,0.024,0.025,0.021,0.022,0.017,0.021,0.036,0.025,0.028,0.022,1253842,1597727.694
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI028-Guys-1038-T1,0.022,0.026,0.025,0.026,0.037,0.028,0.025,0.027,0.025,0.03,0.037,0.028,0.026,0.027,0.02,0.025,0.027,0.035,0.028,0.024,0.02,0.03,0.022,0.023,0.028,0.031,0.031,0.022,0.021,0.025,0.053,0.042,0.021,0.027,1029652,1536285.942
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI029-Guys-0829-T1,0.028,0.028,0.031,0.038,0.03,0.036,0.029,0.034,0.048,0.034,0.046,0.035,0.045,0.031,0.021,0.028,0.032,0.058,0.035,0.047,0.029,0.032,0.033,0.026,0.036,0.038,0.034,0.027,0.033,0.033,0.062,0.065,0.036,0.046,985958,1336553.14
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI030-Guys-0708-T1,0.019,0.022,0.023,0.031,0.025,0.029,0.024,0.023,0.031,0.029,0.029,0.032,0.025,0.025,0.015,0.023,0.021,0.026,0.026,0.031,0.022,0.023,0.023,0.025,0.026,0.026,0.027,0.022,0.018,0.024,0.039,0.03,0.029,0.025,1298818,1699195.188
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI031-Guys-0797-T1,0.02,0.024,0.024,0.029,0.029,0.025,0.024,0.025,0.029,0.026,0.035,0.032,0.032,0.022,0.021,0.021,0.023,0.027,0.019,0.026,0.019,0.027,0.024,0.025,0.025,0.028,0.025,0.022,0.017,0.024,0.038,0.039,0.024,0.027,1194108,1584866.801
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI033-HH-1259-T1,0.014,0.017,0.021,0.028,0.047,0.029,0.025,0.027,0.029,0.03,0.033,0.027,0.036,0.026,0.017,0.024,0.02,0.026,0.02,0.031,0.02,0.033,0.022,0.025,0.028,0.025,0.025,0.022,0.022,0.024,0.047,0.044,0.033,0.025,1228327,1624069.208
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI034-HH-1260-T1,0.016,0.02,0.022,0.027,0.021,0.026,0.026,0.027,0.025,0.029,0.028,0.033,0.032,0.027,0.016,0.028,0.023,0.032,0.025,0.024,0.022,0.029,0.023,0.027,0.02,0.028,0.026,0.029,0.021,0.026,0.07,0.037,0.031,0.026,1196070,1627225.072
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI035-IOP-0873-T1,0.016,0.019,0.022,0.028,0.046,0.026,0.024,0.027,0.031,0.028,0.039,0.038,0.031,0.027,0.012,0.021,0.022,0.041,0.025,0.033,0.021,0.029,0.023,0.026,0.027,0.03,0.029,0.022,0.021,0.021,0.041,0.038,0.033,0.03,1193211,1645411.629
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI036-Guys-0736-T1,0.02,0.023,0.021,0.03,0.02,0.025,0.02,0.023,0.027,0.027,0.036,0.03,0.026,0.026,0.036,0.021,0.02,0.034,0.02,0.031,0.024,0.025,0.022,0.024,0.029,0.029,0.023,0.022,0.021,0.023,0.046,0.036,0.033,0.024,1297558,1744901.302
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI037-Guys-0704-T1,0.024,0.02,0.022,0.028,0.024,0.027,0.022,0.025,0.026,0.029,0.034,0.031,0.028,0.021,0.017,0.025,0.024,0.026,0.021,0.03,0.022,0.024,0.025,0.026,0.032,0.029,0.024,0.023,0.017,0.024,0.039,0.026,0.02,0.03,1094046,1567570.068
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI038-Guys-0729-T1,0.018,0.017,0.017,0.032,0.03,0.023,0.024,0.023,0.027,0.026,0.026,0.03,0.029,0.02,0.016,0.025,0.02,0.026,0.021,0.034,0.02,0.026,0.022,0.023,0.022,0.027,0.024,0.022,0.02,0.021,0.031,0.036,0.023,0.027,1247695,1703746.575
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI039-HH-1261-T1,0.021,0.021,0.024,0.028,0.039,0.03,0.022,0.03,0.03,0.028,0.034,0.03,0.026,0.026,0.026,0.023,0.023,0.035,0.025,0.026,0.022,0.029,0.021,0.032,0.027,0.025,0.024,0.025,0.021,0.023,0.046,0.046,0.026,0.029,1303149,1802945.054
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI040-Guys-0724-T1,0.022,0.02,0.022,0.03,0.019,0.024,0.024,0.028,0.03,0.035,0.031,0.032,0.027,0.025,0.019,0.026,0.025,0.03,0.022,0.038,0.024,0.03,0.024,0.027,0.027,0.032,0.027,0.024,0.018,0.031,0.064,0.031,0.024,0.027,990727,1345371.466
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI041-Guys-0706-T1,0.015,0.026,0.023,0.028,0.025,0.025,0.02,0.024,0.024,0.027,0.035,0.033,0.03,0.023,0.018,0.022,0.019,0.035,0.023,0.025,0.021,0.023,0.027,0.024,0.024,0.026,0.024,0.022,0.017,0.022,0.045,0.03,0.027,0.025,1318820,1832300.466
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI042-Guys-0725-T1,0.014,0.02,0.023,0.033,0.03,0.027,0.021,0.029,0.03,0.03,0.035,0.034,0.028,0.025,0.016,0.022,0.02,0.032,0.024,0.031,0.023,0.032,0.024,0.027,0.024,0.03,0.026,0.022,0.021,0.023,0.074,0.033,0.028,0.027,1076412,1462770.466
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI043-Guys-0714-T1,0.019,0.022,0.022,0.033,0.029,0.026,0.025,0.029,0.028,0.031,0.032,0.028,0.031,0.022,0.015,0.028,0.021,0.044,0.02,0.026,0.022,0.03,0.025,0.028,0.03,0.03,0.026,0.023,0.019,0.023,0.047,0.025,0.025,0.029,1123088,1506538.075
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI044-Guys-0712-T1,0.021,0.025,0.021,0.032,0.024,0.023,0.025,0.027,0.028,0.03,0.027,0.029,0.022,0.022,0.023,0.028,0.024,0.022,0.02,0.027,0.02,0.032,0.022,0.024,0.022,0.029,0.027,0.024,0.019,0.024,0.041,0.037,0.021,0.028,1035340,1549664.839
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI045-Guys-0713-T1,0.021,0.017,0.023,0.029,0.022,0.028,0.024,0.025,0.024,0.027,0.031,0.03,0.032,0.022,0.016,0.027,0.022,0.025,0.024,0.032,0.021,0.022,0.025,0.02,0.027,0.031,0.024,0.023,0.02,0.025,0.033,0.025,0.028,0.028,1236076,1612591.831
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI046-Guys-0824-T1,0.019,0.026,0.021,0.03,0.028,0.024,0.024,0.03,0.023,0.027,0.028,0.028,0.028,0.023,0.024,0.023,0.02,0.027,0.02,0.028,0.018,0.033,0.023,0.027,0.021,0.026,0.024,0.019,0.017,0.021,0.033,0.031,0.026,0.028,1088157,1454956.05
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI048-HH-1326-T1,0.021,0.02,0.027,0.027,0.028,0.03,0.025,0.036,0.036,0.03,0.035,0.039,0.033,0.031,0.014,0.023,0.024,0.035,0.028,0.024,0.025,0.032,0.03,0.025,0.029,0.03,0.026,0.025,0.025,0.025,0.05,0.058,0.033,0.041,1300798,1698584.806
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI049-HH-1358-T1,0.012,0.017,0.018,0.028,0.016,0.024,0.022,0.026,0.028,0.028,0.033,0.031,0.029,0.023,0.014,0.017,0.021,0.024,0.025,0.026,0.021,0.027,0.02,0.027,0.021,0.026,0.025,0.023,0.019,0.022,0.043,0.041,0.026,0.031,1280042,1850408.093
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI050-Guys-0711-T1,0.02,0.028,0.023,0.034,0.025,0.025,0.025,0.026,0.028,0.027,0.042,0.031,0.03,0.026,0.013,0.026,0.021,0.04,0.036,0.033,0.02,0.031,0.026,0.026,0.029,0.031,0.026,0.023,0.019,0.025,0.042,0.046,0.028,0.04,1163103,1655413.986
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI051-HH-1328-T1,0.016,0.019,0.019,0.027,0.021,0.031,0.023,0.032,0.026,0.032,0.032,0.033,0.033,0.022,0.022,0.018,0.021,0.033,0.022,0.025,0.02,0.036,0.02,0.024,0.028,0.029,0.026,0.022,0.021,0.023,0.043,0.037,0.034,0.027,1183735,1443742.252
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI052-HH-1343-T1,0.022,0.017,0.023,0.028,0.022,0.028,0.023,0.028,0.027,0.029,0.029,0.034,0.035,0.025,0.017,0.02,0.024,0.035,0.017,0.035,0.023,0.032,0.023,0.025,0.027,0.031,0.022,0.024,0.023,0.023,0.046,0.029,0.035,0.032,1319440,1820975.602
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI053-Guys-0727-T1,0.018,0.026,0.024,0.03,0.026,0.025,0.024,0.026,0.028,0.029,0.036,0.03,0.03,0.023,0.021,0.024,0.025,0.037,0.029,0.028,0.02,0.033,0.022,0.024,0.031,0.029,0.028,0.021,0.018,0.028,0.036,0.026,0.021,0.033,1235740,1694368.122
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI054-Guys-0707-T1,0.018,0.025,0.023,0.03,0.026,0.024,0.027,0.028,0.03,0.028,0.035,0.03,0.032,0.023,0.016,0.027,0.021,0.022,0.02,0.034,0.021,0.035,0.03,0.027,0.026,0.031,0.032,0.026,0.019,0.026,0.061,0.031,0.027,0.032,1032099,1396063.011
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI055-Guys-0730-T1,0.018,0.017,0.02,0.031,0.031,0.021,0.024,0.032,0.034,0.028,0.03,0.029,0.028,0.026,0.013,0.023,0.019,0.026,0.024,0.033,0.022,0.03,0.023,0.026,0.027,0.032,0.024,0.022,0.019,0.027,0.042,0.028,0.024,0.027,1128513,1544570.386
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI056-HH-1327-T1,0.014,0.019,0.018,0.033,0.014,0.024,0.024,0.036,0.033,0.028,0.03,0.032,0.031,0.023,0.016,0.018,0.021,0.02,0.027,0.029,0.018,0.024,0.019,0.02,0.027,0.026,0.023,0.021,0.023,0.023,0.039,0.039,0.024,0.034,1254875,1725845.075
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI057-HH-1342-T1,0.016,0.029,0.02,0.034,0.054,0.025,0.023,0.026,0.03,0.026,0.031,0.03,0.028,0.024,0.02,0.018,0.021,0.02,0.022,0.034,0.021,0.029,0.021,0.025,0.021,0.027,0.023,0.02,0.021,0.023,0.045,0.043,0.047,0.037,1216324,1639229.898
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI058-Guys-0726-T1,0.012,0.018,0.022,0.034,0.017,0.027,0.025,0.026,0.027,0.031,0.024,0.033,0.024,0.025,0.019,0.023,0.025,0.032,0.021,0.031,0.024,0.028,0.024,0.025,0.019,0.028,0.026,0.022,0.022,0.025,0.041,0.025,0.025,0.031,1458032,1970695.587
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI059-HH-1284-T1,0.013,0.014,0.023,0.027,0.02,0.024,0.025,0.03,0.028,0.025,0.029,0.028,0.031,0.024,0.016,0.025,0.023,0.031,0.025,0.026,0.02,0.026,0.022,0.026,0.034,0.033,0.022,0.022,0.022,0.022,0.041,0.031,0.034,0.028,1175531,1537946.163
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI060-Guys-0709-T1,0.019,0.021,0.025,0.029,0.026,0.025,0.025,0.025,0.028,0.03,0.035,0.03,0.029,0.022,0.016,0.025,0.021,0.032,0.024,0.029,0.021,0.028,0.026,0.028,0.022,0.03,0.028,0.024,0.019,0.023,0.038,0.032,0.033,0.024,1308771,1724314.322
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI061-Guys-0715-T1,0.02,0.022,0.025,0.03,0.017,0.028,0.022,0.031,0.026,0.027,0.031,0.037,0.029,0.025,0.017,0.029,0.021,0.033,0.022,0.03,0.021,0.045,0.027,0.03,0.028,0.03,0.027,0.023,0.02,0.025,0.042,0.03,0.019,0.025,1057728,1375974.633
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI062-Guys-0740-T1,0.026,0.022,0.022,0.027,0.032,0.026,0.025,0.032,0.035,0.029,0.031,0.03,0.024,0.025,0.012,0.022,0.019,0.025,0.026,0.025,0.023,0.032,0.027,0.029,0.023,0.026,0.023,0.023,0.02,0.023,0.048,0.028,0.028,0.029,1233633,1667689.3
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI063-Guys-0742-T1,0.022,0.025,0.024,0.038,0.025,0.026,0.027,0.028,0.027,0.031,0.028,0.037,0.027,0.023,0.019,0.033,0.026,0.033,0.025,0.033,0.027,0.03,0.028,0.032,0.024,0.033,0.028,0.027,0.023,0.029,0.05,0.033,0.026,0.024,1315539,1748119.607
/neuro/labs/grantlab/research/MRI_Predict_Age/IXI_600/3NIFTI_FreeSurfer/IXI064-Guys-0743-T1,0.014,0.025,0.022,0.029,0.022,0.022,0.023,0.023,0.027,0.028,0.029,0.03,0.032,0.021,0.027,0.023,0.02,0.028,0.023,0.03,0.023,0.03,0.023,0.022,0.026,0.026,0.025,0.026,0.018,0.025,0.042,0.029,0.029,0.024,1203189,1542149.35
